employee_id,survey_date,score,category
E10390,2025-09-15,8,Passive
E10391,2025-03-15,8,Passive
E10391,2025-06-15,10,Promoter
E10391,2025-09-15,10,Promoter
E10391,2026-03-15,6,Detractor
E10392,2023-09-15,4,Detractor
E10392,2023-12-15,7,Passive
E10392,2024-06-15,6,Detractor
E10392,2024-09-15,9,Promoter
E10392,2024-12-15,10,Promoter
E10392,2025-03-15,9,Promoter
E10392,2025-06-15,7,Passive
E10392,2025-09-15,9,Promoter
E10393,2025-06-15,9,Promoter
E10394,2023-09-15,9,Promoter
E10394,2023-12-15,8,Passive
E10394,2024-06-15,7,Passive
E10394,2024-09-15,6,Detractor
E10394,2024-12-15,9,Promoter
E10394,2025-03-15,10,Promoter
E10394,2025-06-15,6,Detractor
E10394,2025-12-15,9,Promoter
E10394,2026-03-15,6,Detractor
E10395,2023-09-15,8,Passive
E10395,2023-12-15,6,Detractor
E10395,2024-03-15,9,Promoter
E10395,2024-06-15,8,Passive
E10395,2024-09-15,9,Promoter
E10395,2024-12-15,7,Passive
E10395,2025-12-15,7,Passive
E10396,2024-09-15,9,Promoter
E10396,2025-03-15,7,Passive
E10396,2025-06-15,8,Passive
E10396,2025-09-15,7,Passive
E10396,2026-03-15,9,Promoter
E10397,2025-09-15,7,Passive
E10397,2025-12-15,8,Passive
E10397,2026-03-15,7,Passive
E10398,2023-09-15,7,Passive
E10398,2024-03-15,6,Detractor
E10398,2024-06-15,5,Detractor
E10398,2024-09-15,8,Passive
E10398,2025-09-15,8,Passive
E10398,2025-12-15,6,Detractor
E10399,2024-03-15,7,Passive
E10399,2024-06-15,7,Passive
E10399,2024-09-15,8,Passive
E10399,2025-03-15,7,Passive
E10399,2025-06-15,9,Promoter
E10399,2025-12-15,6,Detractor
E10400,2023-09-15,8,Passive
E10400,2023-12-15,8,Passive
E10400,2024-03-15,7,Passive
E10400,2024-12-15,7,Passive
E10400,2025-03-15,6,Detractor
E10400,2025-12-15,8,Passive
E10400,2026-03-15,8,Passive
E10401,2025-12-15,9,Promoter
E10401,2026-03-15,9,Promoter
E10402,2024-12-15,6,Detractor
E10402,2025-03-15,7,Passive
E10402,2025-06-15,9,Promoter
E10402,2025-09-15,8,Passive
E10402,2025-12-15,8,Passive
E10402,2026-03-15,8,Passive
E10403,2024-03-15,9,Promoter
E10403,2024-06-15,7,Passive
E10403,2024-12-15,7,Passive
E10403,2025-06-15,9,Promoter
E10403,2025-09-15,8,Passive
E10403,2025-12-15,7,Passive
E10403,2026-03-15,8,Passive
E10404,2023-12-15,8,Passive
E10404,2024-03-15,8,Passive
E10404,2024-06-15,8,Passive
E10404,2024-12-15,5,Detractor
E10404,2025-03-15,8,Passive
E10404,2025-09-15,7,Passive
E10404,2025-12-15,9,Promoter
E10404,2026-03-15,8,Passive
E10405,2024-09-15,10,Promoter
E10405,2024-12-15,9,Promoter
E10405,2025-03-15,6,Detractor
E10405,2025-09-15,6,Detractor
E10405,2025-12-15,7,Passive
E10406,2023-12-15,8,Passive
E10406,2024-03-15,5,Detractor
E10406,2024-06-15,8,Passive
E10406,2024-12-15,7,Passive
E10406,2025-06-15,8,Passive
E10406,2025-09-15,10,Promoter
E10407,2025-03-15,5,Detractor
E10407,2025-12-15,9,Promoter
E10407,2026-03-15,8,Passive
E10408,2024-06-15,7,Passive
E10408,2024-09-15,8,Passive
E10408,2024-12-15,9,Promoter
E10408,2025-03-15,8,Passive
E10408,2025-06-15,5,Detractor
E10408,2025-09-15,8,Passive
E10408,2025-12-15,9,Promoter
E10408,2026-03-15,7,Passive
E10409,2023-09-15,9,Promoter
E10409,2023-12-15,9,Promoter
E10409,2024-06-15,10,Promoter
E10409,2024-12-15,9,Promoter
E10409,2025-03-15,10,Promoter
E10409,2025-06-15,9,Promoter
E10409,2025-09-15,8,Passive
E10409,2025-12-15,9,Promoter
E10409,2026-03-15,8,Passive
E10410,2023-09-15,7,Passive
E10410,2023-12-15,6,Detractor
E10410,2024-03-15,7,Passive
E10410,2024-06-15,9,Promoter
E10410,2024-09-15,6,Detractor
E10410,2024-12-15,8,Passive
E10410,2025-03-15,7,Passive
E10410,2025-06-15,8,Passive
E10410,2025-09-15,8,Passive
E10410,2025-12-15,8,Passive
E10410,2026-03-15,10,Promoter
E10411,2023-09-15,7,Passive
E10411,2023-12-15,8,Passive
E10411,2024-03-15,7,Passive
E10411,2024-06-15,5,Detractor
E10411,2024-09-15,9,Promoter
E10411,2024-12-15,6,Detractor
E10411,2025-03-15,10,Promoter
E10411,2025-06-15,7,Passive
E10411,2026-03-15,8,Passive
E10412,2025-06-15,10,Promoter
E10412,2025-12-15,8,Passive
E10412,2026-03-15,7,Passive
E10413,2025-09-15,6,Detractor
E10413,2025-12-15,4,Detractor
E10414,2023-09-15,7,Passive
E10414,2023-12-15,6,Detractor
E10414,2024-06-15,7,Passive
E10414,2024-09-15,6,Detractor
E10414,2024-12-15,7,Passive
E10414,2025-09-15,5,Detractor
E10414,2025-12-15,7,Passive
E10414,2026-03-15,8,Passive
E10415,2023-09-15,8,Passive
E10415,2023-12-15,5,Detractor
E10415,2024-03-15,9,Promoter
E10415,2024-09-15,6,Detractor
E10415,2024-12-15,5,Detractor
E10415,2025-03-15,7,Passive
E10415,2025-06-15,10,Promoter
E10415,2025-09-15,7,Passive
E10415,2025-12-15,8,Passive
E10416,2024-12-15,9,Promoter
E10416,2025-06-15,6,Detractor
E10416,2025-12-15,8,Passive
E10416,2026-03-15,6,Detractor
E10417,2023-12-15,7,Passive
E10417,2024-03-15,7,Passive
E10417,2024-06-15,7,Passive
E10417,2024-09-15,8,Passive
E10417,2024-12-15,10,Promoter
E10417,2025-03-15,8,Passive
E10417,2025-06-15,8,Passive
E10417,2025-09-15,8,Passive
E10417,2025-12-15,6,Detractor
E10417,2026-03-15,6,Detractor
E10418,2023-09-15,6,Detractor
E10418,2024-03-15,6,Detractor
E10418,2024-06-15,7,Passive
E10418,2024-09-15,7,Passive
E10418,2024-12-15,7,Passive
E10418,2025-06-15,8,Passive
E10418,2025-12-15,10,Promoter
E10418,2026-03-15,9,Promoter
E10419,2023-09-15,8,Passive
E10419,2024-03-15,6,Detractor
E10419,2024-12-15,8,Passive
E10419,2025-06-15,6,Detractor
E10419,2025-09-15,7,Passive
E10420,2024-03-15,8,Passive
E10420,2024-06-15,6,Detractor
E10420,2024-09-15,7,Passive
E10420,2024-12-15,8,Passive
E10420,2025-03-15,7,Passive
E10420,2025-06-15,10,Promoter
E10420,2025-09-15,7,Passive
E10421,2023-09-15,6,Detractor
E10421,2023-12-15,8,Passive
E10421,2024-03-15,7,Passive
E10421,2024-06-15,5,Detractor
E10421,2024-09-15,9,Promoter
E10421,2024-12-15,9,Promoter
E10421,2025-03-15,9,Promoter
E10421,2025-09-15,8,Passive
E10422,2023-12-15,7,Passive
E10422,2024-03-15,8,Passive
E10422,2024-06-15,7,Passive
E10422,2024-09-15,7,Passive
E10422,2025-03-15,10,Promoter
E10422,2025-09-15,9,Promoter
E10422,2026-03-15,9,Promoter
E10423,2024-06-15,7,Passive
E10423,2024-09-15,8,Passive
E10423,2024-12-15,7,Passive
E10423,2025-03-15,7,Passive
E10423,2025-09-15,8,Passive
E10423,2026-03-15,8,Passive
E10424,2023-12-15,7,Passive
E10424,2024-06-15,7,Passive
E10424,2024-09-15,10,Promoter
E10424,2025-03-15,5,Detractor
E10424,2025-06-15,9,Promoter
E10424,2025-09-15,6,Detractor
E10424,2025-12-15,6,Detractor
E10424,2026-03-15,6,Detractor
E10425,2023-09-15,8,Passive
E10425,2023-12-15,9,Promoter
E10425,2024-09-15,8,Passive
E10425,2024-12-15,7,Passive
E10425,2025-03-15,9,Promoter
E10425,2025-06-15,7,Passive
E10425,2025-09-15,8,Passive
E10425,2025-12-15,8,Passive
E10425,2026-03-15,6,Detractor
E10426,2023-09-15,8,Passive
E10426,2023-12-15,4,Detractor
E10426,2024-03-15,6,Detractor
E10426,2025-09-15,6,Detractor
E10426,2025-12-15,5,Detractor
E10427,2025-03-15,8,Passive
E10427,2025-06-15,9,Promoter
E10427,2025-09-15,8,Passive
E10427,2025-12-15,10,Promoter
E10427,2026-03-15,8,Passive
E10428,2023-09-15,8,Passive
E10428,2024-06-15,6,Detractor
E10428,2024-09-15,8,Passive
E10428,2025-06-15,8,Passive
E10428,2025-09-15,7,Passive
E10428,2026-03-15,6,Detractor
E10429,2023-09-15,5,Detractor
E10429,2023-12-15,9,Promoter
E10429,2024-06-15,6,Detractor
E10429,2024-09-15,10,Promoter
E10429,2024-12-15,6,Detractor
E10429,2025-06-15,6,Detractor
E10429,2025-09-15,10,Promoter
E10429,2026-03-15,6,Detractor
E10430,2025-12-15,6,Detractor
E10430,2026-03-15,7,Passive
E10431,2025-06-15,5,Detractor
E10431,2025-09-15,7,Passive
E10431,2025-12-15,8,Passive
E10432,2025-12-15,9,Promoter
E10432,2026-03-15,8,Passive
E10433,2024-06-15,8,Passive
E10433,2024-09-15,10,Promoter
E10433,2024-12-15,9,Promoter
E10433,2025-03-15,10,Promoter
E10433,2025-09-15,9,Promoter
E10433,2025-12-15,10,Promoter
E10433,2026-03-15,9,Promoter
E10434,2023-09-15,9,Promoter
E10434,2023-12-15,9,Promoter
E10434,2024-06-15,10,Promoter
E10434,2024-12-15,7,Passive
E10434,2025-03-15,6,Detractor
E10434,2025-12-15,5,Detractor
E10434,2026-03-15,8,Passive
E10435,2023-09-15,8,Passive
E10435,2023-12-15,5,Detractor
E10435,2024-03-15,5,Detractor
E10435,2024-06-15,9,Promoter
E10435,2024-09-15,8,Passive
E10435,2025-03-15,9,Promoter
E10435,2025-09-15,8,Passive
E10435,2025-12-15,7,Passive
E10435,2026-03-15,5,Detractor
E10436,2024-06-15,8,Passive
E10436,2024-12-15,10,Promoter
E10436,2025-03-15,8,Passive
E10436,2025-06-15,6,Detractor
E10436,2025-09-15,7,Passive
E10436,2026-03-15,9,Promoter
E10437,2023-09-15,8,Passive
E10437,2023-12-15,9,Promoter
E10437,2024-03-15,9,Promoter
E10437,2024-09-15,5,Detractor
E10437,2024-12-15,8,Passive
E10437,2025-03-15,5,Detractor
E10437,2025-09-15,9,Promoter
E10437,2025-12-15,9,Promoter
E10437,2026-03-15,6,Detractor
E10438,2025-09-15,7,Passive
E10438,2026-03-15,7,Passive
E10439,2025-09-15,9,Promoter
E10439,2025-12-15,7,Passive
E10439,2026-03-15,7,Passive
E10440,2024-06-15,9,Promoter
E10440,2024-09-15,9,Promoter
E10440,2024-12-15,9,Promoter
E10440,2025-06-15,5,Detractor
E10440,2025-12-15,7,Passive
E10440,2026-03-15,9,Promoter
E10441,2023-09-15,5,Detractor
E10441,2023-12-15,5,Detractor
E10441,2024-06-15,6,Detractor
E10441,2024-09-15,9,Promoter
E10441,2025-03-15,8,Passive
E10441,2025-12-15,8,Passive
E10442,2024-03-15,6,Detractor
E10442,2024-06-15,6,Detractor
E10442,2024-09-15,10,Promoter
E10442,2025-09-15,8,Passive
E10442,2025-12-15,6,Detractor
E10444,2024-03-15,5,Detractor
E10444,2024-06-15,5,Detractor
E10444,2024-09-15,6,Detractor
E10444,2024-12-15,6,Detractor
E10444,2025-03-15,8,Passive
E10444,2025-06-15,9,Promoter
E10444,2025-09-15,7,Passive
E10444,2025-12-15,7,Passive
E10444,2026-03-15,8,Passive
E10445,2025-06-15,7,Passive
E10445,2025-12-15,5,Detractor
E10446,2023-09-15,8,Passive
E10446,2023-12-15,8,Passive
E10446,2024-03-15,9,Promoter
E10446,2024-06-15,9,Promoter
E10446,2025-03-15,7,Passive
E10446,2025-06-15,7,Passive
E10446,2025-12-15,8,Passive
E10446,2026-03-15,8,Passive
E10447,2023-09-15,10,Promoter
E10447,2024-03-15,8,Passive
E10447,2024-06-15,7,Passive
E10447,2025-03-15,9,Promoter
E10447,2025-09-15,9,Promoter
E10448,2025-03-15,9,Promoter
E10448,2025-12-15,5,Detractor
E10448,2026-03-15,8,Passive
E10449,2024-09-15,7,Passive
E10449,2025-03-15,8,Passive
E10449,2025-06-15,6,Detractor
E10449,2025-09-15,9,Promoter
E10449,2025-12-15,8,Passive
E10449,2026-03-15,9,Promoter
E10450,2025-03-15,6,Detractor
E10450,2025-12-15,8,Passive
E10451,2024-12-15,9,Promoter
E10451,2025-09-15,4,Detractor
E10452,2023-09-15,9,Promoter
E10452,2023-12-15,7,Passive
E10452,2024-06-15,8,Passive
E10452,2024-09-15,9,Promoter
E10452,2024-12-15,9,Promoter
E10452,2025-03-15,7,Passive
E10452,2025-06-15,5,Detractor
E10452,2025-09-15,6,Detractor
E10452,2025-12-15,8,Passive
E10452,2026-03-15,8,Passive
E10453,2025-06-15,4,Detractor
E10453,2025-09-15,8,Passive
E10453,2025-12-15,8,Passive
E10453,2026-03-15,9,Promoter
E10454,2023-12-15,8,Passive
E10454,2024-03-15,5,Detractor
E10454,2024-06-15,7,Passive
E10454,2024-09-15,6,Detractor
E10454,2025-03-15,6,Detractor
E10454,2025-09-15,9,Promoter
E10454,2025-12-15,7,Passive
E10454,2026-03-15,8,Passive
E10455,2024-09-15,9,Promoter
E10455,2025-03-15,5,Detractor
E10455,2025-06-15,10,Promoter
E10455,2025-09-15,10,Promoter
E10455,2025-12-15,5,Detractor
E10455,2026-03-15,9,Promoter
E10456,2025-06-15,10,Promoter
E10456,2025-09-15,6,Detractor
E10456,2025-12-15,6,Detractor
E10457,2024-06-15,9,Promoter
E10457,2024-12-15,8,Passive
E10457,2025-03-15,8,Passive
E10457,2025-06-15,7,Passive
E10457,2025-09-15,8,Passive
E10457,2025-12-15,4,Detractor
E10457,2026-03-15,6,Detractor
E10458,2025-03-15,7,Passive
E10458,2025-06-15,4,Detractor
E10458,2025-12-15,7,Passive
E10458,2026-03-15,8,Passive
E10459,2024-12-15,6,Detractor
E10459,2026-03-15,7,Passive
E10460,2025-06-15,6,Detractor
E10460,2025-12-15,7,Passive
E10461,2023-12-15,8,Passive
E10461,2024-03-15,8,Passive
E10461,2024-06-15,9,Promoter
E10461,2025-03-15,7,Passive
E10461,2026-03-15,8,Passive
E10462,2024-03-15,5,Detractor
E10462,2024-06-15,8,Passive
E10462,2024-09-15,7,Passive
E10462,2024-12-15,8,Passive
E10462,2025-06-15,7,Passive
E10462,2025-12-15,7,Passive
E10463,2024-12-15,6,Detractor
E10463,2025-03-15,9,Promoter
E10463,2025-06-15,7,Passive
E10463,2025-09-15,10,Promoter
E10463,2025-12-15,6,Detractor
E10464,2023-12-15,9,Promoter
E10464,2024-06-15,4,Detractor
E10464,2024-09-15,7,Passive
E10464,2024-12-15,7,Passive
E10464,2025-03-15,8,Passive
E10464,2025-06-15,9,Promoter
E10464,2025-09-15,10,Promoter
E10464,2026-03-15,7,Passive
E10465,2024-03-15,6,Detractor
E10465,2024-06-15,9,Promoter
E10465,2024-09-15,7,Passive
E10465,2024-12-15,7,Passive
E10465,2025-03-15,7,Passive
E10465,2025-06-15,7,Passive
E10465,2025-09-15,5,Detractor
E10465,2025-12-15,10,Promoter
E10466,2024-06-15,8,Passive
E10466,2024-09-15,5,Detractor
E10466,2024-12-15,10,Promoter
E10466,2025-03-15,8,Passive
E10466,2025-06-15,7,Passive
E10466,2025-09-15,8,Passive
E10466,2025-12-15,7,Passive
E10467,2023-09-15,6,Detractor
E10467,2023-12-15,7,Passive
E10467,2024-03-15,7,Passive
E10467,2024-09-15,6,Detractor
E10467,2024-12-15,8,Passive
E10467,2025-03-15,10,Promoter
E10467,2025-06-15,7,Passive
E10467,2025-09-15,4,Detractor
E10468,2024-09-15,7,Passive
E10468,2025-03-15,6,Detractor
E10468,2025-09-15,7,Passive
E10468,2026-03-15,6,Detractor
E10469,2024-09-15,6,Detractor
E10469,2025-03-15,6,Detractor
E10469,2025-06-15,8,Passive
E10469,2025-09-15,6,Detractor
E10469,2025-12-15,10,Promoter
E10470,2024-12-15,8,Passive
E10470,2025-06-15,6,Detractor
E10470,2025-12-15,7,Passive
E10470,2026-03-15,7,Passive
E10471,2024-09-15,8,Passive
E10471,2024-12-15,9,Promoter
E10471,2025-09-15,9,Promoter
E10471,2025-12-15,7,Passive
E10471,2026-03-15,8,Passive
E10472,2025-12-15,8,Passive
E10472,2026-03-15,8,Passive
E10473,2025-09-15,7,Passive
E10474,2023-09-15,8,Passive
E10474,2023-12-15,7,Passive
E10474,2024-03-15,5,Detractor
E10474,2024-09-15,9,Promoter
E10474,2024-12-15,7,Passive
E10474,2025-03-15,7,Passive
E10474,2025-09-15,7,Passive
E10474,2025-12-15,8,Passive
E10474,2026-03-15,7,Passive
E10475,2023-12-15,4,Detractor
E10475,2024-03-15,7,Passive
E10475,2024-06-15,8,Passive
E10475,2024-12-15,7,Passive
E10475,2025-03-15,5,Detractor
E10475,2025-09-15,7,Passive
E10475,2025-12-15,5,Detractor
E10475,2026-03-15,7,Passive
E10476,2024-06-15,9,Promoter
E10476,2024-09-15,6,Detractor
E10476,2025-03-15,9,Promoter
E10476,2025-06-15,10,Promoter
E10477,2023-09-15,10,Promoter
E10477,2023-12-15,7,Passive
E10477,2024-06-15,6,Detractor
E10477,2024-12-15,8,Passive
E10477,2025-09-15,8,Passive
E10477,2026-03-15,9,Promoter
E10478,2023-09-15,8,Passive
E10478,2023-12-15,8,Passive
E10478,2024-06-15,6,Detractor
E10478,2024-09-15,9,Promoter
E10478,2025-03-15,6,Detractor
E10478,2025-09-15,7,Passive
E10478,2025-12-15,9,Promoter
E10478,2026-03-15,10,Promoter
E10479,2024-03-15,9,Promoter
E10479,2024-12-15,8,Passive
E10479,2025-03-15,8,Passive
E10479,2025-06-15,6,Detractor
E10479,2025-09-15,7,Passive
E10479,2025-12-15,5,Detractor
E10480,2023-12-15,10,Promoter
E10480,2024-06-15,10,Promoter
E10480,2024-12-15,5,Detractor
E10480,2025-03-15,4,Detractor
E10480,2025-09-15,9,Promoter
E10480,2026-03-15,5,Detractor
E10481,2024-06-15,10,Promoter
E10481,2024-09-15,9,Promoter
E10481,2025-03-15,7,Passive
E10481,2025-09-15,9,Promoter
E10481,2025-12-15,8,Passive
E10481,2026-03-15,8,Passive
E10482,2025-03-15,8,Passive
E10482,2025-09-15,9,Promoter
E10482,2025-12-15,9,Promoter
E10482,2026-03-15,10,Promoter
E10483,2025-09-15,8,Passive
E10483,2026-03-15,10,Promoter
E10484,2023-09-15,9,Promoter
E10484,2023-12-15,9,Promoter
E10484,2024-03-15,7,Passive
E10484,2024-12-15,9,Promoter
E10484,2025-03-15,8,Passive
E10484,2025-06-15,6,Detractor
E10484,2025-09-15,9,Promoter
E10484,2025-12-15,5,Detractor
E10485,2024-12-15,9,Promoter
E10485,2025-03-15,7,Passive
E10485,2025-06-15,8,Passive
E10485,2025-09-15,6,Detractor
E10485,2025-12-15,7,Passive
E10485,2026-03-15,7,Passive
E10486,2025-06-15,7,Passive
E10486,2025-09-15,7,Passive
E10486,2026-03-15,8,Passive
E10487,2024-12-15,8,Passive
E10487,2025-03-15,7,Passive
E10487,2025-06-15,8,Passive
E10487,2025-09-15,8,Passive
E10487,2025-12-15,4,Detractor
E10487,2026-03-15,8,Passive
E10488,2025-09-15,7,Passive
E10488,2025-12-15,4,Detractor
E10488,2026-03-15,7,Passive
E10489,2023-09-15,5,Detractor
E10489,2024-03-15,7,Passive
E10489,2024-06-15,8,Passive
E10489,2024-12-15,9,Promoter
E10489,2025-03-15,10,Promoter
E10489,2025-06-15,10,Promoter
E10489,2025-09-15,6,Detractor
E10489,2025-12-15,9,Promoter
E10490,2023-09-15,6,Detractor
E10490,2024-03-15,9,Promoter
E10490,2024-06-15,8,Passive
E10490,2024-09-15,8,Passive
E10490,2024-12-15,6,Detractor
E10490,2025-03-15,9,Promoter
E10490,2025-06-15,6,Detractor
E10490,2025-09-15,8,Passive
E10491,2023-12-15,8,Passive
E10491,2024-03-15,5,Detractor
E10491,2024-06-15,8,Passive
E10491,2024-09-15,6,Detractor
E10491,2025-03-15,10,Promoter
E10491,2025-06-15,10,Promoter
E10491,2025-09-15,6,Detractor
E10491,2026-03-15,7,Passive
E10492,2023-09-15,7,Passive
E10492,2023-12-15,3,Detractor
E10492,2024-03-15,9,Promoter
E10492,2024-12-15,7,Passive
E10492,2025-03-15,7,Passive
E10492,2025-09-15,9,Promoter
E10492,2025-12-15,8,Passive
E10492,2026-03-15,8,Passive
E10493,2023-12-15,9,Promoter
E10493,2024-03-15,7,Passive
E10493,2024-09-15,6,Detractor
E10493,2025-03-15,9,Promoter
E10493,2025-09-15,7,Passive
E10493,2025-12-15,7,Passive
E10493,2026-03-15,8,Passive
E10494,2025-09-15,6,Detractor
E10494,2025-12-15,8,Passive
E10494,2026-03-15,9,Promoter
E10495,2023-09-15,9,Promoter
E10495,2023-12-15,8,Passive
E10495,2024-06-15,8,Passive
E10495,2024-09-15,6,Detractor
E10495,2025-03-15,9,Promoter
E10495,2025-12-15,7,Passive
E10496,2023-09-15,9,Promoter
E10496,2023-12-15,8,Passive
E10496,2024-03-15,9,Promoter
E10496,2024-06-15,8,Passive
E10496,2024-09-15,6,Detractor
E10496,2025-03-15,8,Passive
E10496,2025-12-15,7,Passive
E10496,2026-03-15,10,Promoter
E10497,2025-03-15,6,Detractor
E10497,2025-06-15,5,Detractor
E10497,2025-09-15,8,Passive
E10497,2025-12-15,7,Passive
E10498,2024-06-15,6,Detractor
E10498,2024-09-15,8,Passive
E10498,2024-12-15,8,Passive
E10498,2025-06-15,9,Promoter
E10499,2025-06-15,5,Detractor
E10499,2025-12-15,8,Passive
E10500,2025-06-15,10,Promoter
E10500,2025-09-15,10,Promoter
E10500,2025-12-15,8,Passive
E10500,2026-03-15,7,Passive
E10501,2023-09-15,7,Passive
E10501,2024-03-15,6,Detractor
E10501,2025-03-15,7,Passive
E10501,2025-09-15,7,Passive
E10501,2026-03-15,7,Passive
E10502,2023-12-15,9,Promoter
E10502,2024-03-15,7,Passive
E10502,2024-06-15,7,Passive
E10502,2024-09-15,9,Promoter
E10502,2024-12-15,7,Passive
E10502,2025-03-15,9,Promoter
E10502,2025-12-15,5,Detractor
E10503,2025-06-15,8,Passive
E10503,2025-09-15,10,Promoter
E10503,2025-12-15,6,Detractor
E10503,2026-03-15,10,Promoter
E10504,2024-03-15,9,Promoter
E10504,2024-06-15,9,Promoter
E10504,2024-09-15,9,Promoter
E10504,2024-12-15,7,Passive
E10504,2025-03-15,6,Detractor
E10504,2025-09-15,8,Passive
E10504,2025-12-15,7,Passive
E10504,2026-03-15,6,Detractor
E10505,2024-12-15,7,Passive
E10505,2025-03-15,6,Detractor
E10505,2025-06-15,10,Promoter
E10505,2025-09-15,9,Promoter
E10505,2026-03-15,6,Detractor
E10506,2024-09-15,8,Passive
E10506,2024-12-15,6,Detractor
E10506,2025-03-15,5,Detractor
E10506,2025-06-15,7,Passive
E10506,2025-12-15,7,Passive
E10506,2026-03-15,8,Passive
E10507,2024-12-15,9,Promoter
E10507,2025-06-15,7,Passive
E10507,2025-09-15,9,Promoter
E10507,2025-12-15,5,Detractor
E10507,2026-03-15,10,Promoter
E10508,2025-03-15,5,Detractor
E10508,2025-06-15,7,Passive
E10508,2025-09-15,7,Passive
E10508,2026-03-15,5,Detractor
E10509,2024-06-15,8,Passive
E10509,2024-12-15,10,Promoter
E10509,2025-03-15,5,Detractor
E10509,2025-06-15,4,Detractor
E10509,2025-12-15,6,Detractor
E10510,2025-03-15,7,Passive
E10510,2025-09-15,9,Promoter
E10510,2025-12-15,7,Passive
E10510,2026-03-15,5,Detractor
E10511,2024-03-15,10,Promoter
E10511,2024-06-15,6,Detractor
E10511,2024-09-15,9,Promoter
E10511,2024-12-15,6,Detractor
E10511,2025-06-15,7,Passive
E10511,2025-09-15,8,Passive
E10511,2025-12-15,6,Detractor
E10511,2026-03-15,8,Passive
E10512,2024-06-15,7,Passive
E10512,2024-09-15,7,Passive
E10512,2024-12-15,10,Promoter
E10512,2025-03-15,8,Passive
E10512,2025-09-15,8,Passive
E10512,2026-03-15,9,Promoter
E10513,2024-06-15,8,Passive
E10513,2024-09-15,8,Passive
E10513,2024-12-15,9,Promoter
E10513,2025-09-15,6,Detractor
E10513,2025-12-15,8,Passive
E10513,2026-03-15,7,Passive
E10514,2025-06-15,8,Passive
E10514,2025-12-15,7,Passive
E10514,2026-03-15,5,Detractor
E10515,2024-12-15,9,Promoter
E10515,2025-03-15,10,Promoter
E10515,2025-06-15,9,Promoter
E10515,2025-09-15,9,Promoter
E10515,2025-12-15,8,Passive
E10516,2023-09-15,7,Passive
E10516,2023-12-15,7,Passive
E10516,2024-03-15,7,Passive
E10516,2024-06-15,7,Passive
E10516,2025-03-15,5,Detractor
